month,day,zipcode,daily_case,total_case
4,16,11411,454,689
4,16,11412,789,1258
4,16,11413,845,1347
4,16,11414,552,907
4,16,11415,339,588
4,16,11416,375,587
4,16,11417,490,807
4,16,11418,610,971
4,16,11419,629,1012
4,16,11420,789,1256
4,16,11421,705,1068
4,16,11422,625,1055
4,16,11423,583,931
4,16,11426,328,588
4,16,11427,502,845
4,16,11428,417,658
4,16,11429,610,893
4,16,11432,974,1513
4,16,11433,550,850
4,16,11434,1235,1951
4,16,11435,918,1520
4,16,11436,311,487
4,16,11691,1352,1998
4,16,11692,352,567
4,16,11693,235,401
4,16,11694,419,728
4,16,11697,71,143
4,17,10001,251,545
4,17,10002,685,1297
4,17,10003,337,794
4,17,10004,24,60
4,17,10005,44,133
4,17,10006,14,54
4,17,10007,37,123
4,17,10009,494,1107
4,17,10010,195,536
4,17,10011,384,817
4,17,10012,113,318
4,17,10013,173,405
4,17,10014,230,509
4,17,10016,488,1147
4,17,10017,105,301
4,17,10018,163,360
4,17,10019,434,958
4,17,10021,419,1109
4,17,10022,243,647
4,17,10023,421,1054
4,17,10024,454,1185
4,17,10025,836,1889
4,17,10026,411,807
4,17,10027,633,1183
4,17,10028,359,956
4,17,10029,1110,2092
4,17,10030,331,544
4,17,10031,779,1221
4,17,10032,898,1468
4,17,10033,766,1227
4,17,10034,420,745
4,17,10035,607,1052
4,17,10036,286,617
4,17,10037,289,503
4,17,10038,163,336
4,17,10039,319,583
4,17,10040,593,941
4,17,10044,104,226
4,17,10065,238,708
4,17,10069,42,108
4,17,10075,299,646
4,17,10128,469,1246
4,17,10280,32,96
4,17,10282,53,111
4,17,10301,739,1418
4,17,10302,396,759
4,17,10303,573,1064
4,17,10304,943,1841
4,17,10305,829,1813
4,17,10306,1022,2376
4,17,10307,282,621
4,17,10308,486,1151
4,17,10309,646,1499
4,17,10310,464,1016
4,17,10312,1142,2473
4,17,10314,1832,3865
4,17,10451,981,1646
4,17,10452,1331,2078
4,17,10453,1381,2244
4,17,10454,674,1080
4,17,10455,727,1173
4,17,10456,1436,2387
4,17,10457,1209,1961
4,17,10458,1204,2098
4,17,10459,906,1479
4,17,10460,989,1671
4,17,10461,1209,2300
4,17,10462,1450,2648
4,17,10463,1102,2269
4,17,10464,94,237
4,17,10465,1027,2162
4,17,10466,1550,2654
4,17,10467,2154,3613
4,17,10468,1501,2320
4,17,10469,1911,3156
4,17,10470,305,576
4,17,10471,364,827
4,17,10472,1153,1813
4,17,10473,1264,2208
4,17,10474,210,340
4,17,10475,1169,2177
4,17,11004,377,608
4,17,11101,398,808
4,17,11102,352,646
4,17,11103,343,644
4,17,11104,307,544
4,17,11105,323,674
4,17,11106,393,755
4,17,11109,41,119
4,17,11201,422,1038
4,17,11203,1256,1956
4,17,11204,1277,2116
4,17,11205,462,867
4,17,11206,923,1610
4,17,11207,1170,1971
4,17,11208,1304,2046
4,17,11209,737,1488
4,17,11210,1122,1796
4,17,11211,1363,2222
4,17,11212,1034,1648
4,17,11213,931,1557
4,17,11214,955,1683
4,17,11215,413,963
4,17,11216,461,866
4,17,11217,381,722
4,17,11218,1126,1880
4,17,11219,1914,2910
4,17,11220,936,1494
4,17,11221,773,1328
4,17,11222,294,613
4,17,11223,1089,1943
4,17,11224,622,1063
4,17,11225,763,1246
4,17,11226,1273,1981
4,17,11228,429,772
4,17,11229,1025,1797
4,17,11230,1510,2468
4,17,11231,274,572
4,17,11232,322,489
4,17,11233,754,1251
4,17,11234,1533,2563
4,17,11235,1206,2118
4,17,11236,1707,2631
4,17,11237,547,833
4,17,11238,509,911
4,17,11239,324,539
4,17,11354,599,988
4,17,11355,717,1154
4,17,11356,344,591
4,17,11357,524,936
4,17,11358,361,689
4,17,11360,200,431
4,17,11361,298,560
4,17,11362,197,419
4,17,11363,73,163
4,17,11364,314,607
4,17,11365,526,965
4,17,11366,286,511
4,17,11367,667,1177
4,17,11368,2701,3500
4,17,11369,1007,1378
4,17,11370,962,1561
4,17,11372,1629,2277
4,17,11373,2104,3032
4,17,11374,763,1373
4,17,11375,1095,2059
4,17,11377,1333,2062
4,17,11378,456,818
4,17,11379,509,963
4,17,11385,1252,2179
4,17,11411,468,718
4,17,11412,814,1318
4,17,11413,873,1418
4,17,11414,569,938
4,17,11415,347,613
4,17,11416,387,616
4,17,11417,508,845
4,17,11418,632,1006
4,17,11419,658,1057
4,17,11420,811,1311
4,17,11421,718,1109
4,17,11422,645,1101
4,17,11423,606,972
4,17,11426,334,614
4,17,11427,514,870
4,17,11428,428,680
4,17,11429,626,928
4,17,11432,1019,1598
4,17,11433,577,901
4,17,11434,1284,2063
4,17,11435,950,1596
4,17,11436,320,509
4,17,11691,1417,2113
4,17,11692,368,592
4,17,11693,239,411
4,17,11694,430,751
4,17,11697,72,145
4,18,10001,254,563
4,18,10002,695,1325
4,18,10003,342,812
4,18,10004,24,62
4,18,10005,44,134
4,18,10006,14,54
4,18,10007,39,127
4,18,10009,501,1150
4,18,10010,200,557
4,18,10011,390,834
4,18,10012,114,323
4,18,10013,177,417
4,18,10014,233,517
4,18,10016,496,1178
4,18,10017,105,306
4,18,10018,166,365
4,18,10019,435,979
4,18,10021,428,1139
4,18,10022,247,663
4,18,10023,427,1087
4,18,10024,466,1220
4,18,10025,847,1946
4,18,10026,421,832
4,18,10027,640,1215
4,18,10028,365,981
4,18,10029,1142,2159
4,18,10030,336,564
4,18,10031,794,1258
4,18,10032,919,1514
4,18,10033,785,1265
4,18,10034,433,780
4,18,10035,622,1083
4,18,10036,291,632
4,18,10037,296,521
4,18,10038,165,347
4,18,10039,323,603
4,18,10040,601,966
4,18,10044,110,241
4,18,10065,243,725
4,18,10069,43,112
4,18,10075,300,654
4,18,10128,476,1285
4,18,10280,32,100
4,18,10282,56,114
4,18,10301,761,1505
4,18,10302,415,813
4,18,10303,586,1139
4,18,10304,973,1946
4,18,10305,856,1924
4,18,10306,1053,2519
4,18,10307,287,647
4,18,10308,494,1210
4,18,10309,658,1569
4,18,10310,478,1073
4,18,10312,1165,2598
4,18,10314,1880,4079
4,18,10451,1017,1743
4,18,10452,1378,2185
4,18,10453,1432,2345
4,18,10454,705,1155
4,18,10455,759,1270
4,18,10456,1466,2457
4,18,10457,1250,2058
4,18,10458,1232,2167
4,18,10459,934,1544
4,18,10460,1018,1743
4,18,10461,1238,2377
4,18,10462,1496,2755
4,18,10463,1135,2352
4,18,10464,94,244
4,18,10465,1047,2230
4,18,10466,1606,2780
4,18,10467,2204,3754
4,18,10468,1551,2437
4,18,10469,1980,3302
4,18,10470,317,605
4,18,10471,382,856
4,18,10472,1190,1901
4,18,10473,1314,2310
4,18,10474,216,355
4,18,10475,1195,2281
4,18,11004,385,627
4,18,11101,406,845
4,18,11102,360,667
4,18,11103,353,671
4,18,11104,312,569
4,18,11105,332,700
4,18,11106,406,792
4,18,11109,40,122
4,18,11201,438,1079
4,18,11203,1298,2058
4,18,11204,1295,2167
4,18,11205,469,892
4,18,11206,947,1662
4,18,11207,1201,2056
4,18,11208,1352,2147
4,18,11209,755,1544
4,18,11210,1138,1863
4,18,11211,1379,2275
4,18,11212,1056,1721
4,18,11213,958,1618
4,18,11214,990,1763
4,18,11215,421,995
4,18,11216,474,898
4,18,11217,385,738
4,18,11218,1145,1924
4,18,11219,1936,2954
4,18,11220,968,1567
4,18,11221,788,1375
4,18,11222,297,630
4,18,11223,1109,1996
4,18,11224,643,1116
4,18,11225,797,1309
4,18,11226,1306,2079
4,18,11228,439,803
4,18,11229,1043,1854
4,18,11230,1550,2558
4,18,11231,285,593
4,18,11232,329,504
4,18,11233,782,1312
4,18,11234,1568,2669
4,18,11235,1258,2231
4,18,11236,1760,2756
4,18,11237,557,855
4,18,11238,517,941
4,18,11239,337,568
4,18,11354,654,1073
4,18,11355,756,1239
4,18,11356,351,621
4,18,11357,539,995
4,18,11358,368,724
4,18,11360,206,454
4,18,11361,302,590
4,18,11362,199,431
4,18,11363,75,170
4,18,11364,322,642
4,18,11365,544,1015
4,18,11366,296,530
4,18,11367,685,1231
4,18,11368,2749,3622
4,18,11369,1033,1438
4,18,11370,974,1610
4,18,11372,1680,2405
4,18,11373,2155,3169
4,18,11374,779,1410
4,18,11375,1125,2128
4,18,11377,1377,2164
4,18,11378,468,861
4,18,11379,520,1010
4,18,11385,1288,2298
4,18,11411,480,756
4,18,11412,836,1372
4,18,11413,890,1476
4,18,11414,583,977
4,18,11415,359,647
4,18,11416,398,646
4,18,11417,524,891
4,18,11418,661,1064
4,18,11419,687,1132
4,18,11420,839,1399
4,18,11421,739,1173
4,18,11422,660,1152
4,18,11423,631,1023
4,18,11426,348,643
4,18,11427,525,898
4,18,11428,453,723
4,18,11429,642,971
4,18,11432,1041,1664
4,18,11433,593,956
4,18,11434,1321,2168
4,18,11435,980,1683
4,18,11436,329,542
4,18,11691,1459,2203
4,18,11692,376,617
4,18,11693,248,431
4,18,11694,450,797
4,18,11697,73,149
4,19,10001,260,571
4,19,10002,712,1358
4,19,10003,347,830
4,19,10004,24,64
4,19,10005,44,137
4,19,10006,14,54
4,19,10007,40,130
4,19,10009,518,1180
4,19,10010,201,561
4,19,10011,394,852
4,19,10012,116,330
4,19,10013,179,426
4,19,10014,233,529
4,19,10016,502,1197
4,19,10017,107,310
4,19,10018,168,375
4,19,10019,441,999
4,19,10021,431,1148
4,19,10022,250,668
4,19,10023,433,1105
4,19,10024,472,1235
4,19,10025,875,2000
4,19,10026,428,856
4,19,10027,654,1244
4,19,10028,371,1003
4,19,10029,1162,2222
4,19,10030,351,590
4,19,10031,807,1282
4,19,10032,937,1556
4,19,10033,801,1298
4,19,10034,439,797
4,19,10035,636,1111
4,19,10036,301,656
4,19,10037,297,533
4,19,10038,166,352
4,19,10039,328,615
4,19,10040,614,988
4,19,10044,118,255
4,19,10065,244,735
4,19,10069,44,114
4,19,10075,302,667
4,19,10128,489,1312
4,19,10280,32,103
4,19,10282,56,114
4,19,10301,806,1588
4,19,10302,428,845
4,19,10303,613,1198
4,19,10304,1001,2003
4,19,10305,883,2001
4,19,10306,1087,2625
4,19,10307,305,686
4,19,10308,504,1242
4,19,10309,672,1626
4,19,10310,506,1136
4,19,10312,1204,2694
4,19,10314,1955,4238
4,19,10451,1059,1826
4,19,10452,1412,2244
4,19,10453,1474,2435
4,19,10454,719,1185
4,19,10455,795,1337
4,19,10456,1518,2557
4,19,10457,1286,2126
4,19,10458,1269,2244
4,19,10459,956,1586
4,19,10460,1041,1788
4,19,10461,1266,2447
4,19,10462,1529,2839
4,19,10463,1168,2451
4,19,10464,95,247
4,19,10465,1078,2312
4,19,10466,1650,2860
4,19,10467,2245,3851
4,19,10468,1591,2530
4,19,10469,2042,3422
4,19,10470,321,617
4,19,10471,388,881
4,19,10472,1239,1977
4,19,10473,1331,2367
4,19,10474,223,380
4,19,10475,1225,2348
4,19,11004,397,653
4,19,11101,423,881
4,19,11102,379,698
4,19,11103,362,701
4,19,11104,316,588
4,19,11105,344,732
4,19,11106,417,830
4,19,11109,41,125
4,19,11201,447,1101
4,19,11203,1329,2138
4,19,11204,1325,2234
4,19,11205,475,910
4,19,11206,975,1704
4,19,11207,1233,2136
4,19,11208,1383,2216
4,19,11209,772,1590
4,19,11210,1162,1931
4,19,11211,1399,2332
4,19,11212,1086,1793
4,19,11213,972,1653
4,19,11214,1016,1825
4,19,11215,432,1021
4,19,11216,484,929
4,19,11217,397,762
4,19,11218,1163,1967
4,19,11219,1961,3018
4,19,11220,997,1615
4,19,11221,801,1410
4,19,11222,306,643
4,19,11223,1134,2049
4,19,11224,657,1147
4,19,11225,814,1359
4,19,11226,1336,2170
4,19,11228,449,826
4,19,11229,1064,1912
4,19,11230,1573,2615
4,19,11231,289,604
4,19,11232,337,514
4,19,11233,802,1361
4,19,11234,1602,2755
4,19,11235,1293,2304
4,19,11236,1828,2903
4,19,11237,567,892
4,19,11238,529,968
4,19,11239,339,578
4,19,11354,675,1111
4,19,11355,777,1286
4,19,11356,358,641
4,19,11357,560,1051
4,19,11358,377,743
4,19,11360,209,468
4,19,11361,305,603
4,19,11362,202,448
4,19,11363,76,175
4,19,11364,330,668
4,19,11365,562,1043
4,19,11366,298,538
4,19,11367,694,1279
4,19,11368,2817,3755
4,19,11369,1055,1483
4,19,11370,998,1670
4,19,11372,1732,2489
4,19,11373,2196,3259
4,19,11374,792,1449
4,19,11375,1138,2175
4,19,11377,1404,2231
4,19,11378,486,894
4,19,11379,531,1047
4,19,11385,1325,2387
4,19,11411,486,777
4,19,11412,859,1426
4,19,11413,917,1537
4,19,11414,588,1004
4,19,11415,366,664
4,19,11416,412,680
4,19,11417,535,925
4,19,11418,675,1097
4,19,11419,720,1190
4,19,11420,863,1447
4,19,11421,760,1216
4,19,11422,679,1189
4,19,11423,653,1070
4,19,11426,356,661
4,19,11427,541,925
4,19,11428,470,751
4,19,11429,660,1002
4,19,11432,1077,1740
4,19,11433,612,1004
4,19,11434,1356,2245
4,19,11435,1009,1753
4,19,11436,342,567
4,19,11691,1496,2272
4,19,11692,392,644
4,19,11693,256,444
4,19,11694,458,823
4,19,11697,73,150
4,20,10001,261,582
4,20,10002,716,1384
4,20,10003,351,840
4,20,10004,25,65
4,20,10005,44,137
4,20,10006,14,55
4,20,10007,41,134
4,20,10009,522,1194
4,20,10010,202,570
4,20,10011,398,872
4,20,10012,118,334
4,20,10013,179,431
4,20,10014,235,533
4,20,10016,506,1208
4,20,10017,108,316
4,20,10018,168,377
4,20,10019,443,1015
4,20,10021,431,1152
4,20,10022,251,680
4,20,10023,434,1120
4,20,10024,476,1255
4,20,10025,888,2040
4,20,10026,438,876
4,20,10027,661,1266
4,20,10028,375,1011
4,20,10029,1180,2267
4,20,10030,356,606
4,20,10031,818,1307
4,20,10032,944,1581
4,20,10033,806,1312
4,20,10034,445,823
4,20,10035,651,1136
4,20,10036,304,679
4,20,10037,299,540
4,20,10038,167,355
4,20,10039,333,634
4,20,10040,621,1003
4,20,10044,122,262
4,20,10065,244,741
4,20,10069,44,115
4,20,10075,305,680
4,20,10128,491,1327
4,20,10280,32,104
4,20,10282,56,117
4,20,10301,822,1656
4,20,10302,437,881
4,20,10303,619,1239
4,20,10304,1014,2060
4,20,10305,891,2054
4,20,10306,1099,2709
4,20,10307,307,706
4,20,10308,507,1277
4,20,10309,680,1681
4,20,10310,520,1177
4,20,10312,1211,2739
4,20,10314,1978,4368
4,20,10451,1079,1880
4,20,10452,1443,2323
4,20,10453,1499,2516
4,20,10454,731,1233
4,20,10455,806,1379
4,20,10456,1548,2645
4,20,10457,1315,2206
4,20,10458,1302,2330
4,20,10459,979,1647
4,20,10460,1065,1843
4,20,10461,1288,2528
4,20,10462,1564,2935
4,20,10463,1214,2549
4,20,10464,96,255
4,20,10465,1090,2379
4,20,10466,1665,2948
4,20,10467,2290,3983
4,20,10468,1619,2619
4,20,10469,2071,3542
4,20,10470,329,647
4,20,10471,393,906
4,20,10472,1257,2048
4,20,10473,1340,2427
4,20,10474,227,391
4,20,10475,1249,2466
4,20,11004,403,669
4,20,11101,429,904
4,20,11102,387,730
4,20,11103,367,715
4,20,11104,321,600
4,20,11105,348,758
4,20,11106,421,851
4,20,11109,41,125
4,20,11201,450,1113
4,20,11203,1349,2221
4,20,11204,1338,2279
4,20,11205,482,925
4,20,11206,991,1741
4,20,11207,1267,2240
4,20,11208,1408,2297
4,20,11209,783,1634
4,20,11210,1183,1993
4,20,11211,1410,2364
4,20,11212,1102,1852
4,20,11213,989,1702
4,20,11214,1028,1873
4,20,11215,437,1045
4,20,11216,489,958
4,20,11217,398,770
4,20,11218,1173,2000
4,20,11219,1973,3067
4,20,11220,1006,1647
4,20,11221,816,1449
4,20,11222,310,657
4,20,11223,1147,2095
4,20,11224,673,1187
4,20,11225,824,1406
4,20,11226,1358,2252
4,20,11228,457,853
4,20,11229,1079,1970
4,20,11230,1584,2679
4,20,11231,291,613
4,20,11232,342,525
4,20,11233,824,1414
4,20,11234,1626,2832
4,20,11235,1315,2360
4,20,11236,1859,2989
4,20,11237,581,930
4,20,11238,535,983
4,20,11239,342,593
4,20,11354,692,1157
4,20,11355,799,1341
4,20,11356,364,660
4,20,11357,570,1079
4,20,11358,383,765
4,20,11360,212,483
4,20,11361,308,625
4,20,11362,204,463
4,20,11363,76,177
4,20,11364,336,691
4,20,11365,569,1070
4,20,11366,302,550
4,20,11367,703,1318
4,20,11368,2863,3849
4,20,11369,1066,1516
4,20,11370,1012,1700
4,20,11372,1741,2538
4,20,11373,2226,3347
4,20,11374,807,1491
4,20,11375,1147,2216
4,20,11377,1419,2296
4,20,11378,492,922
4,20,11379,541,1081
4,20,11385,1345,2447
4,20,11411,492,801
4,20,11412,871,1464
4,20,11413,927,1571
4,20,11414,595,1029
4,20,11415,370,680
4,20,11416,425,710
4,20,11417,545,956
4,20,11418,681,1140
4,20,11419,732,1250
4,20,11420,872,1487
4,20,11421,781,1272
4,20,11422,690,1218
4,20,11423,665,1097
4,20,11426,358,668
4,20,11427,550,954
4,20,11428,476,774
4,20,11429,673,1027
4,20,11432,1102,1805
4,20,11433,629,1048
4,20,11434,1381,2322
4,20,11435,1029,1810
4,20,11436,350,595
4,20,11691,1525,2353
4,20,11692,394,652
4,20,11693,257,452
4,20,11694,465,841
4,20,11697,73,150
4,21,10001,266,600
4,21,10002,729,1419
4,21,10003,355,857
4,21,10004,26,66
4,21,10005,44,140
4,21,10006,15,58
4,21,10007,42,142
4,21,10009,530,1230
4,21,10010,203,591
4,21,10011,403,892
4,21,10012,121,345
4,21,10013,180,439
4,21,10014,236,543
4,21,10016,515,1258
4,21,10017,109,327
4,21,10018,169,384
4,21,10019,449,1032
4,21,10021,438,1179
4,21,10022,254,698
4,21,10023,439,1152
4,21,10024,484,1284
4,21,10025,901,2088
4,21,10026,443,899
4,21,10027,667,1290
4,21,10028,379,1035
4,21,10029,1202,2340
4,21,10030,360,623
4,21,10031,841,1351
4,21,10032,968,1636
4,21,10033,817,1348
4,21,10034,458,851
4,21,10035,664,1167
4,21,10036,309,694
4,21,10037,304,559
4,21,10038,171,363
4,21,10039,339,650
4,21,10040,644,1051
4,21,10044,124,266
4,21,10065,252,764
4,21,10069,45,119
4,21,10075,309,706
4,21,10128,501,1367
4,21,10280,33,108
4,21,10282,58,119
4,21,10301,848,1736
4,21,10302,450,919
4,21,10303,638,1292
4,21,10304,1035,2128
4,21,10305,914,2128
4,21,10306,1124,2807
4,21,10307,311,734
4,21,10308,519,1325
4,21,10309,688,1734
4,21,10310,534,1232
4,21,10312,1224,2820
4,21,10314,2030,4551
4,21,10451,1108,1938
4,21,10452,1488,2440
4,21,10453,1547,2622
4,21,10454,747,1272
4,21,10455,831,1435
4,21,10456,1596,2738
4,21,10457,1362,2319
4,21,10458,1342,2430
4,21,10459,996,1701
4,21,10460,1097,1933
4,21,10461,1328,2649
4,21,10462,1611,3100
4,21,10463,1261,2674
4,21,10464,103,269
4,21,10465,1128,2503
4,21,10466,1727,3103
4,21,10467,2372,4184
4,21,10468,1666,2756
4,21,10469,2131,3684
4,21,10470,336,664
4,21,10471,414,949
4,21,10472,1287,2127
4,21,10473,1371,2536
4,21,10474,230,400
4,21,10475,1285,2588
4,21,11004,415,689
4,21,11101,440,936
4,21,11102,405,760
4,21,11103,377,741
4,21,11104,330,626
4,21,11105,357,793
4,21,11106,431,883
4,21,11109,41,129
4,21,11201,460,1149
4,21,11203,1385,2314
4,21,11204,1358,2335
4,21,11205,490,943
4,21,11206,1013,1792
4,21,11207,1306,2328
4,21,11208,1463,2398
4,21,11209,800,1699
4,21,11210,1219,2085
4,21,11211,1422,2414
4,21,11212,1134,1927
4,21,11213,1010,1756
4,21,11214,1050,1922
4,21,11215,453,1091
4,21,11216,500,988
4,21,11217,411,807
4,21,11218,1192,2046
4,21,11219,1988,3111
4,21,11220,1025,1713
4,21,11221,832,1501
4,21,11222,316,671
4,21,11223,1171,2166
4,21,11224,695,1248
4,21,11225,843,1451
4,21,11226,1413,2363
4,21,11228,470,896
4,21,11229,1110,2054
4,21,11230,1620,2764
4,21,11231,303,638
4,21,11232,351,544
4,21,11233,844,1476
4,21,11234,1670,2935
4,21,11235,1343,2429
4,21,11236,1899,3106
4,21,11237,590,954
4,21,11238,547,1018
4,21,11239,354,622
4,21,11354,714,1211
4,21,11355,822,1391
4,21,11356,376,683
4,21,11357,580,1105
4,21,11358,395,791
4,21,11360,215,502
4,21,11361,317,646
4,21,11362,220,490
4,21,11363,76,182
4,21,11364,343,722
4,21,11365,585,1118
4,21,11366,306,566
4,21,11367,712,1375
4,21,11368,2919,3967
4,21,11369,1081,1548
4,21,11370,1037,1748
4,21,11372,1764,2591
4,21,11373,2269,3426
4,21,11374,817,1526
4,21,11375,1170,2285
4,21,11377,1448,2375
4,21,11378,509,955
4,21,11379,558,1119
4,21,11385,1396,2557
4,21,11411,503,826
4,21,11412,900,1517
4,21,11413,954,1628
4,21,11414,618,1068
4,21,11415,377,700
4,21,11416,438,742
4,21,11417,573,996
4,21,11418,702,1202
4,21,11419,753,1296
4,21,11420,914,1568
4,21,11421,804,1334
4,21,11422,707,1258
4,21,11423,688,1144
4,21,11426,366,690
4,21,11427,566,988
4,21,11428,489,802
4,21,11429,690,1062
4,21,11432,1133,1888
4,21,11433,643,1091
4,21,11434,1415,2404
4,21,11435,1057,1877
4,21,11436,357,617
4,21,11691,1543,2418
4,21,11692,399,670
4,21,11693,262,461
4,21,11694,475,872
4,21,11697,73,152
4,22,10001,268,603
4,22,10002,733,1427
4,22,10003,358,864
4,22,10004,26,67
4,22,10005,44,140
4,22,10006,15,58
4,22,10007,42,143
4,22,10009,530,1232
4,22,10010,204,594
4,22,10011,404,894
4,22,10012,121,345
4,22,10013,181,440
4,22,10014,238,548
4,22,10016,520,1277
4,22,10017,111,330
4,22,10018,169,386
4,22,10019,450,1034
4,22,10021,443,1185
4,22,10022,254,699
4,22,10023,441,1159
4,22,10024,493,1292
4,22,10025,910,2105
4,22,10026,445,901
4,22,10027,671,1296
4,22,10028,380,1040
4,22,10029,1206,2351
4,22,10030,361,626
4,22,10031,844,1359
4,22,10032,973,1645
4,22,10033,823,1361
4,22,10034,461,862
4,22,10035,667,1172
4,22,10036,309,695
4,22,10037,304,559
4,22,10038,171,363
4,22,10039,341,653
4,22,10040,649,1057
4,22,10044,125,267
4,22,10065,252,767
4,22,10069,45,119
4,22,10075,314,712
4,22,10128,502,1371
4,22,10280,33,111
4,22,10282,58,120
4,22,10301,854,1751
4,22,10302,465,937
4,22,10303,640,1297
4,22,10304,1046,2149
4,22,10305,921,2145
4,22,10306,1136,2829
4,22,10307,319,750
4,22,10308,522,1330
4,22,10309,700,1748
4,22,10310,541,1245
4,22,10312,1234,2837
4,22,10314,2052,4600
4,22,10451,1125,1961
4,22,10452,1499,2470
4,22,10453,1559,2664
4,22,10454,752,1284
4,22,10455,839,1451
4,22,10456,1617,2778
4,22,10457,1381,2354
4,22,10458,1359,2464
4,22,10459,1002,1719
4,22,10460,1106,1948
4,22,10461,1342,2683
4,22,10462,1631,3138
4,22,10463,1262,2675
4,22,10464,105,273
4,22,10465,1146,2531
4,22,10466,1736,3127
4,22,10467,2392,4224
4,22,10468,1688,2800
4,22,10469,2148,3718
4,22,10470,339,669
4,22,10471,415,950
4,22,10472,1297,2152
4,22,10473,1386,2567
4,22,10474,231,402
4,22,10475,1296,2618
4,22,11004,417,694
4,22,11101,444,952
4,22,11102,409,770
4,22,11103,379,748
4,22,11104,333,635
4,22,11105,360,802
4,22,11106,432,886
4,22,11109,41,129
4,22,11201,464,1158
4,22,11203,1398,2336
4,22,11204,1370,2361
4,22,11205,494,953
4,22,11206,1018,1804
4,22,11207,1327,2357
4,22,11208,1478,2425
4,22,11209,805,1714
4,22,11210,1230,2101
4,22,11211,1433,2435
4,22,11212,1144,1952
4,22,11213,1014,1765
4,22,11214,1057,1932
4,22,11215,458,1101
4,22,11216,508,998
4,22,11217,413,812
4,22,11218,1203,2063
4,22,11219,2005,3142
4,22,11220,1038,1735
4,22,11221,843,1519
4,22,11222,318,674
4,22,11223,1192,2194
4,22,11224,715,1271
4,22,11225,850,1462
4,22,11226,1431,2393
4,22,11228,473,904
4,22,11229,1123,2073
4,22,11230,1639,2794
4,22,11231,305,642
4,22,11232,354,550
4,22,11233,859,1496
4,22,11234,1695,2976
4,22,11235,1362,2465
4,22,11236,1922,3140
4,22,11237,596,962
4,22,11238,552,1026
4,22,11239,357,626
4,22,11354,733,1241
4,22,11355,834,1408
4,22,11356,381,692
4,22,11357,585,1119
4,22,11358,397,802
4,22,11360,220,514
4,22,11361,321,651
4,22,11362,222,495
4,22,11363,77,186
4,22,11364,349,733
4,22,11365,589,1126
4,22,11366,311,573
4,22,11367,724,1391
4,22,11368,2946,4017
4,22,11369,1090,1561
4,22,11370,1050,1768
4,22,11372,1781,2612
4,22,11373,2282,3450
4,22,11374,826,1542
4,22,11375,1174,2308
4,22,11377,1464,2404
4,22,11378,515,970
4,22,11379,561,1128
4,22,11385,1429,2614
4,22,11411,512,846
4,22,11412,912,1544
4,22,11413,973,1655
4,22,11414,628,1078
4,22,11415,385,715
4,22,11416,440,745
4,22,11417,589,1014
4,22,11418,714,1223
4,22,11419,770,1320
4,22,11420,943,1604
4,22,11421,814,1349
4,22,11422,717,1276
4,22,11423,700,1161
4,22,11426,373,699
4,22,11427,570,995
4,22,11428,495,811
4,22,11429,700,1080
4,22,11432,1153,1920
4,22,11433,654,1111
4,22,11434,1433,2432
4,22,11435,1075,1900
4,22,11436,364,631
4,22,11691,1573,2465
4,22,11692,408,682
4,22,11693,264,463
4,22,11694,484,886
4,22,11697,73,152
4,23,10001,277,636
4,23,10002,756,1498
4,23,10003,363,908
4,23,10004,26,71
4,23,10005,45,144
4,23,10006,15,61
4,23,10007,42,151
4,23,10009,547,1312
4,23,10010,210,633
4,23,10011,411,942
4,23,10012,125,361
4,23,10013,187,470
4,23,10014,240,567
4,23,10016,535,1374
4,23,10017,113,352
4,23,10018,175,423
4,23,10019,458,1081
4,23,10021,451,1244
4,23,10022,260,732
4,23,10023,449,1226
4,23,10024,506,1347
4,23,10025,930,2208
4,23,10026,456,952
4,23,10027,690,1387
4,23,10028,383,1088
4,23,10029,1270,2488
4,23,10030,369,665
4,23,10031,871,1447
4,23,10032,1012,1749
4,23,10033,865,1459
4,23,10034,487,920
4,23,10035,679,1226
4,23,10036,320,730
4,23,10037,308,586
4,23,10038,178,392
4,23,10039,354,697
4,23,10040,673,1128
4,23,10044,133,286
4,23,10065,259,814
4,23,10069,46,128
4,23,10075,321,752
4,23,10128,513,1444
4,23,10280,33,116
4,23,10282,59,125
4,23,10301,879,1863
4,23,10302,475,981
4,23,10303,662,1376
4,23,10304,1080,2261
4,23,10305,944,2237
4,23,10306,1164,2961
4,23,10307,326,782
4,23,10308,537,1399
4,23,10309,713,1828
4,23,10310,557,1314
4,23,10312,1254,2938
4,23,10314,2127,4867
4,23,10451,1170,2097
4,23,10452,1575,2704
4,23,10453,1626,2854
4,23,10454,784,1369
4,23,10455,861,1538
4,23,10456,1704,3032
4,23,10457,1441,2542
4,23,10458,1410,2675
4,23,10459,1038,1831
4,23,10460,1155,2120
4,23,10461,1396,2869
4,23,10462,1694,3363
4,23,10463,1336,2900
4,23,10464,109,292
4,23,10465,1182,2675
4,23,10466,1807,3358
4,23,10467,2486,4521
4,23,10468,1750,3006
4,23,10469,2213,3946
4,23,10470,352,712
4,23,10471,440,1034
4,23,10472,1339,2300
4,23,10473,1442,2783
4,23,10474,235,433
4,23,10475,1338,2823
4,23,11004,434,727
4,23,11101,460,1024
4,23,11102,436,840
4,23,11103,389,805
4,23,11104,345,677
4,23,11105,370,872
4,23,11106,456,968
4,23,11109,41,136
4,23,11201,472,1235
